rating,text,date,trip_type,date_status
5,Great food. Great service. Nice setting. Thanks to Valeri! Fun night. It’s located on a nice street near Amsterdam central station.,Jul 2022,Solo,date_with_label
5,"Had wonderful steak, excellent beer, and wonderful tiramisu! Highly recommend! Our server was wonderful too!",Jul 2022,Friends,date_with_label
5,Food was amazing and the staff were really helpful and friendly. Situated in the centre of of Amsterdam. Heavy recommend!,Jul 2022,Family,date_with_label
5,"I loved the burgers. They were so amazing, they were so tender and the service was great, it was one of the best burgers I have ever had.",Jul 2022,Family,date_with_label
5,"I went to eat with my family and we ordered a ribeye steak 300 grams, it was amazing. The service was also very good, thanks to kathy and her perfect smile that made our day! We will definitely come back when we are in Amsterdam! 🥰",Jul 2022,Family,date_with_label
5,We went to Day’s Stone Grill two days in a row because our kids absolutely loved it. Cooking steaks in front of you was so fun and Valerie was an amazing waitress- very accommodating and personable. She even remembered that my son didn’t drink his drink the night before and made a new one special for him the second night. Highly recommend this place!,Jul 2022,Family,date_with_label
5,"I’m all for variety when traveling. However, after an amazing experience, we decided to come back again a second night. Great food, and ask for Valerie to be your waitress.",Jul 2022,Family,date_with_label
5,"Thank you for your recommendation. We are always trying to give you a lovely DAY'S Dinner.

Kind regards,
Team DAY'S",Jul 2022,Family,date_with_label
5,"Days StoneGrill was absolutely amazing. Great food and great service. Our waiter ""Valerie"" was amazing and was super kind and helpful. Will definitely come back again.",Jul 2022,Family,date_with_label
5,"Fantastic meal wonderful service and Valerie could not have been more fabulous
We had a sharing hot stone which was delicious. Asked for more sauces which came immediately. The rose was great value and tasty.
Did I mention Valerie? She really was fab",Jul 2022,Couples,date_with_label
5,"Dear Storyteller506644,

Thank you for your visit and we hope to welcome you again in the near future!

Team DAY'S",Jul 2022,Friends,date_with_label
5,"Dear Sir,

It was a great pleasure to meet you both. You are very lovely and kind,  we wish you all the best and we hope to welcome you soon again!! Enjoy your DAY'S

Kind regards,
Team DAY'S",Jul 2022,Couples,date_with_label
5,"Amazing food , the best steak I’ve ever had. Lovely service and staff.  Steak is served on a stone grill so you can cook your steak how you like at the table , great atmosphere.",Jul 2022,Couples,date_with_label
5,"We had a very good dinner : welcome, food and drinks were perfect!
Nous avons passé une très bonne soirée, nous recommandons ce restaurant.",Jul 2022,Couples,date_with_label
5,we had the black angus and the tenderloin and it was absolutely top quality meat and the service was second  to none very friendly and would recommend to anyone !,Jul 2022,Couples,date_with_label
5,"Food was great, staff was very friendly! 

This is a must visit when in Amsterdam! 

Keep up the great work!",Jul 2022,Friends,date_with_label
5,Fabulous food and fantastic service!!! We ate rack of lamb and rib eye steak.. both were delicious!!!,Jul 2022,Couples,date_with_label
5,"Very nice friendly, local restaurant with a unique experience where you cook your own steak right at your table. We did a great cooking job as the rib-eye steaks were delicious. Highly recommend…",Jul 2022,Couples,date_with_label
5,"Great experience!!! Great Food!!!
We came for meetings and with the family and had a memorable time. The service and people were fantastic! Try the ribs!!!",Jun 2022,Family,date_with_label
5,"Making a reservation is recommended. Popular with locals.
The starters were very good but the highlight was the hot stone grill.
Had the Angus steak would highly recommend it. Friendly staff make the experience great.",Jun 2022,Solo,date_with_label
5,"What a great experience! We walked past the restaurant, then stopped to view the menu. The sweetest staff member, Valerie. offered us a table even though we didn’t have reservations. The food was exceptional. I had the ribeye cooked on a hot stone, my husband the schnitzel. The steak was melt in your mouth delicious and the schnitzel was yummy. We splurged and split the lemon meringue pie. Yummy! The service was great even though they were busy and short staffed. I would highly recommend this restaurant if you’re in Amsterdam!! We look forward to visiting them again!",Jun 2022,Couples,date_with_label
5,"Food was first class, we all came out very full, the staff were helpful and very friendly, we would definitely visit again when in Amsterdam",Pete2012_12,,unknown_format
5,"Delicious food, super nice & service minded personnel, clean&tidy location with a good atmosphere. A great dinner experience the first day in Amsterdam :)",Jun 2022,Friends,date_with_label
5,We were hungry and passed by this restaurant and decided to give it a try but did not expect much . We had rib-eye streak and it was juicy and juice and perfectly seasoned . Also the vegan burger had an amazing taste abs cage with a delicious relish . The prices are fair abs the service is very good . Highly recommend this place,Jun 2022,Family,date_with_label
5,Great place.Great food.Nice people.Great experience.Got to make our own steaks!Yum.Highly recommend this great place.,Jun 2022,Couples,date_with_label
5,"I would highly recommend this place for both the awesome food and the awesome food. Cooking the steak myself was the highlight. The staff are very friendly, courteous, and knowledgeable. Five STARS!",Jun 2022,Couples,date_with_label
5,DELICIOUS! We came here and did not know that it was served on a hot stone. We were so surprised when the food was served on the table. This was really a place where we enjoyed our food and the athmosphere is amazing. Good music and service! Thanks and will come back when we are in Amsterdam again!,Jun 2022,Couples,date_with_label
5,"This was an exceptional meal. It’s our first meal out in Amsterdam on holiday and I’d recommend it to anyone and everyone. The drinks are delicious (my partner loved her cocktail). We had a Rib-Eye and Tenderloin steak cooked at our tables in a hot black stone and it was an incredible experience, very filling and packed with flavour. The prices were reasonable for quality and deserts very tasty. If you’re looking for a meal out as a couple or family, this is the place to go! Staff very attentive and friendly, and food came very quickly (perhaps a little too quickly if you’re wanting a slow leisurely meal?).",Jun 2022,Couples,date_with_label
5,"Amazing experience. my girlfriend made me a surprise for our birthdays, 6th and 8th of June, and bought a trip to Amsterdam. Without any plan. We were looking for some nice place to have dinner to celebrate ours birthday. We found the best one. The staff was simply amazing and professional. The quality of food was really good and prices were really reasonable according to location! They brought us even a desert with candles and music. No words. Highly recommended.",Jun 2022,Couples,date_with_label
5,Amazing restaurant. The grill was fantastic. The staff is very welcoming. The atmosphere is warm and fun. Resev in advance and don't miss.,Jun 2022,Couples,date_with_label
5,Excellent service and delicious steak. It was fun to cook the meat at our table. Great outdoor seating. Whole family really enjoyed the meal.,Jun 2022,Family,date_with_label
5,"The Black Angus Burger was the best burger I have ever had, ever! Good service and nice space. Did I say how good the burger was?! I’ll be back",May 2022,Solo,date_with_label
5,"Great staff, amazing atmosphere, wonderful food! Strongly recommend coming here with friends for a fun evening.",May 2022,Friends,date_with_label
5,"tonight for my partners birthday, perfect atmosphere and lovely surprise dessert with a sparkler at the end!",May 2022,Couples,date_with_label
4,"You cook your own steak at the table which is fun on a hot stone. The food was really tasty. We had fillet, chips and salad. I didn’t quite understand why they asked which sauce we wanted as they bring all three anyway - garlic, mushroom and peppercorn. The peppercorn sauce was amazing. I would recommend this place to eat. It was busy but really fast service. Only reason I gave 4 and not 5 was for a €95 / £80 meal (2 x fillet meals & 1x drink each) it felt a little rushed and we were sat at a table near the toilet which was a bit cramped. Overall very good.",May 2022,Couples,date_with_label
5,Great food great service!! Ristorante consigliato a tutti! Bravi! The meat is simply great! We'll back soon,May 2022,Business,date_with_label
5,"I had the sirloin satay at Day’s Stonegrill Food Bar. It was a great experience. The food was great and the staff was very warm and friendly! If you are looking for a nice, casual place to dine for the evening, this is definitely the place!",May 2022,Solo,date_with_label
5,Excellent burger - the Wagyu was really juicy - just what was needed after a long day travelling! Thanks to Valerie for the lovely service.,May 2022,Friends,date_with_label
5,"Great service and great food. After enjoying walking in the city we stopped for dinner. We all enjoyed the food, friendly service. Highly recommend!",May 2022,Couples,date_with_label
5,Amazing staff .. amazing steak .. they serve there steak with passion .. served on a stone grill that you can cook it your way.. price is fair for good quality,May 2022,Solo,date_with_label
5,"Best experience the food was amazing and definitely would come again , first time in the dam and I love it",Apr 2022,Solo,date_with_label
5,"Speedy service, with fantastic food. Will 100% come again in the future. Only a shirt walk from the city center and is easily accessible.",Apr 2022,Friends,date_with_label
5,We had such great wine with an amazing meat!! I loved that you could actually cook you steak right in front of you!,Apr 2022,Couples,date_with_label
5,"Very nice meat. Cool cosy place. Get in and order the grill on the table. Very friendly staff, always kind.",Apr 2022,Friends,date_with_label
5,"Absolutely fantastic restaurant. Food is incredible, all steaks where the best we have ever had! Staff super friendly and helped us celebrate 2 birthdays in a fantastic way! Xxxx",Apr 2022,Friends,date_with_label
5,"We wondered through the streets towards the station hoping to find somewhere to have a bite and drink before our train was to depart.  Only disappointment is that we found this on our last day   I had gambos with a side which was perfect .   lemon /Kim meringue for desert.  service was lovely too. wonderful South America vibe in the background (I know!  We’re in Amsterdam).  Please, check it out. You will not be disappointed",Apr 2022,Family,date_with_label
5,"We had such a great time here! We got a great service with Valerie, super sweet! The meat was super tender and tasty! To go again and again",Apr 2022,Friends,date_with_label
5,"It was very nice had a great meal! And they sang a song for me felt appreciated.
Come here for a bday dinner!!",Apr 2022,Family,date_with_label
5,"Amazing! This was for a birthday, they were so friendly and done lots for us. They set up the table nicely and put balloons on it!",Apr 2022,Couples,date_with_label
5,"First of all, Valerie is an amazing saleswoman!
She was there outside as soon as she saw us reading the menu and explained the menu so well that we made a reservation, came back, and enjoyed 2 fabulous dinners, both in their fiery hot rocks. The tuna was fresh-caught and served with 3 delicious sauces, as was the rib eye steak. Dinners came with a small salad, and the tuna also included fries-all delicious, served with nice wines and complimentary coffee.
A true jewel in a classy setting just far enough away from the red light district.",Apr 2022,Couples,date_with_label
5,"this was one of my best evenings in Amsterdam. loads of food and bunch of quality steak. It was served with 3 different sauces. the service was amazing.  thanks to Bany who was our server and who was checking upon us during our stay. we can recommend this place to everyone. we were here with with a group of 10 people. they have a very nice grouptable, its smart to book in advacr eversince",Apr 2022,Family,date_with_label
5,"The steaks were on point, desserts were to die for and they even brought out 3 decorated desserts for our 1 year anniversary, newlywed, and 30 year anniversary for our family. It was made to be such a special night, with extremely good food and a perfect price. Thank you! Will come back :)",Apr 2022,Family,date_with_label
5,Waffles taste amazing. Food was good i ate a very delicious waffle with nutella and ice cream. I ate tenderloin and lambchops!,Apr 2022,Friends,date_with_label
5,Loved cooking our own steaks and our server Lila was friendly and helpful. It's based in Amsterdam..,Apr 2022,Friends,date_with_label
5,"Dinner with 4 Adults, each ordering something different, and everyone very happy with their choices.  The mixed grill and Filets were in my opinion the best deals.  Prices are extremely fair for the quality you're getting, and service was very good.  Loved our meals and had a great time.  What more can you ask for.  Also, need reservations to make sure you get a table, so plan ahead.",Apr 2022,,date_only
4,Excellent atmosphere and service. Loved the whole concept of cooking your own steak. The staff were very attentive. Definitely worth a visit,Apr 2022,Couples,date_with_label
5,We ate here recently and the food was delicious! Menu was very diverse so there was plenty to choose from. Would recommend!,Apr 2022,Couples,date_with_label
5,The steak came on a hot stone. It was very delicious and the staff were very friendly. Would highly recommend if you would like a nice grill.,Apr 2022,Couples,date_with_label
5,Cook your steak right at your table.  Fantastic.  Great service.  A lot of fun.  Very good meal!!!!  Recommend!,Apr 2022,Couples,date_with_label
5,"I’ve never been to a restaurant before where I myself am the chef but I have to say it was quite the experience. My partner ordered the T bone steak and I ordered the Tuna, both of which were cooked by ourselves on a hot stone. The quality of the meat and the price of it made no sense. Outstanding meat for an outstanding price. Oh and I forgot to mention we had two courses and three rounds of drinks within an hour but didn’t feel rushed. Highly would recommend here: great food, great service, great price.",Apr 2022,Couples,date_with_label
4,"Delicious food. My first time cooking a steak on a hot stone, so for me a little chaotic, which was my own fault, because the staff explained how to do it.
The rest of our table enjoyed it as well, and had had the experience before.
Some ordered sauce and some didn’t, but we all got sauces, but only those who ordered it, was charged. A little odd.
It was well visited, and you need a reservation to be seated.
Friendly staff.
The acoustic isn’t great.",Apr 2022,Family,date_with_label
5,"Our visit was a great and pleasurable experience. The food and the service was simply great. I only can recommend this restaurant. Congratulation to the owner and his staff.
Karl and friends",Apr 2022,Friends,date_with_label
5,"Had a great meal with my friend, amazing food and service. I am vegetarian and had many options ! Felt right at home!!",Apr 2022,Friends,date_with_label
5,Amazing service!! Valerie was great! Kitchen was super accommodating with my friends vegetarian restriction! 10/10 would recommend!!,Apr 2022,Friends,date_with_label
5,Delicious food and outstanding service! Thanks to the staff for an excellent experience! I highly recommend. Cheers.,Apr 2022,Friends,date_with_label
5,Food is amazing and service is top notch. Highly recommend! I had the lamb and rice and it was seasoned perfectly. The sauces that come on the side are great!,Apr 2022,Friends,date_with_label
5,Emby was amazing throughout our dinner! Food was great and was a fun experience.  Friendly staff and reasonable prices.,Apr 2022,Friends,date_with_label
5,"A must visit steakhouse in Amsterdam. Both my hosts Amber and Valerie are excellent in service, such friendly people. 

The steaks….to die for! A must visit if u r in Amsterdam.
Thanks guys!",Apr 2022,Couples,date_with_label
5,This is worth it. The food was so tasty. Would really come back here if I lived here nearby. The ribeye was so tender and the burger was very juicy! The waffle deluxe was also very good literally fingerlickinggg! Thanks for the good service and food :),Apr 2022,Couples,date_with_label
5,Took the porterhouse from their menu and it's awesome.  The whole experience is something never to forget. The waitress comes she you look at her and its very proffesional.  This was my first time in Amsterdam and for sure i will visit them again when I come. I can recommend everybody for a Delicious steak dinner.,Apr 2022,Business,date_with_label
1,"We were so looking forward to this meal all day. From the minute we got to the door we should have turned back as the door as held closed by a tea towel. 
Cocktails were not nicely creamy as they should be.
The chicken burner was made from a frozen patty, got about 20 chips - no exaggeration. Steak meat quality was not as advertised. 
The waitresses seemed uninterested in their jobs, one of them causing a long queue in the toilet from being in there herself. Toilets were not clean. 
It was one of those meals you talk about shocked for the day..",Apr 2022,Couples,date_with_label
5,"Very nice, the staff are very friendly and enthousiastic.
Very recommended! The food is absolutely amazing.",Apr 2022,Couples,date_with_label
5,"We had such a lovely evening over here. Great service, great food, great evening, everything was perfect! The steak was amazing while cooking this on the table. If you’re looking for a good evening go here definitely",Apr 2022,Friends,date_with_label
5,"We've been in Amsterdam on a trip for a week. We visited this restaurant on our last evening.  Fali, our host, was so communicativeand nice, and gave us excellent service.  The food came fast and at the same time for all of us (10 people!).  We all enjoyed our meals and we highly recommend this restaurant.",Apr 2022,Friends,date_with_label
5,By far the best meal we’ve had our entire trip. Even my picky 11yo loved it. Amazing waitresses. We will absolutely be back next time.,Apr 2022,Family,date_with_label
5,"Amazing dinner , service and food was 10/10

T Bone is highly recommended with mushroom soup for starter.

Staff also very good",Apr 2022,Couples,date_with_label
5,"Went there this evening and it was a beautiful meal. Nothing was too much bother and the food was delicious, it was a great experience to be able to cook your own steak too! I would recommend booking as it can get very busy and then you get a much better table!",Apr 2022,Couples,date_with_label
2,I was dragged in here by my husband and a pushy older waitress in Sunday afternoon. We ate reheated burgers and flabby under cooked chips accompanied by sachets of starchy sauce. Very disappointing. The only positive thing was the salad they made for me as there wasn't a green salad on the menu. This is an honest review and if it's here I've not been censored by the business owner.,Apr 2022,Couples,date_with_label
1,"Dear Michael,

First of all thank you for your visit, but unfortunately what you wrote is not what happened. First of all you came here with your family and we asked you each course if everything is alright and you said that everything was alright.

Secondly you requested for a discount for the fries because it came literately 4 minutes later. 
However we gave you what you wanted and still you are not happy. Service and quality is our main priority and we strive to perfection. If next time you don't like something it's the best way to say it on the spot and we will do what is in our power to make your visit better and better. 

Kind regards,
Team DAY'S",Apr 2022,Family,date_with_label
5,"The meat was very good, and cooking it live an amazing experience! Will come back for sure next time in Amsterdam!",Apr 2022,Friends,date_with_label
5,"Lovely place in downtown Amsterdam, cozy and great service. Food was good and price was fair and no complaints :)",Apr 2022,Couples,date_with_label
5,"Do an rat ngon. Thit rat mem. 
One best Restaurant in Amsterdam. 
Nice Service girl. We love it. Have fun. Enjoy your meat meal. ;)",Apr 2022,Business,date_with_label
5,"Excellent atmosphere and food, service was fantastic!!  Desert was amazing and cooking your own streak was an amazing experience!",Mar 2022,Friends,date_with_label
5,We came back here after eating here last November. The food was just as good and so was the service. Ribeye steak was delicious. Would definitely recommend this place to anyone looking for quality food and impeccable service.,Mar 2022,Couples,date_with_label
3,Meat amazing and service!! The stone took time to go away the heat and dessert amazing as well!!!!!!!!!,Mar 2022,Friends,date_with_label
5,We had the best steak ever! Great dinner with loads of variety and fresh meat. We really enjoyed our time here with family. All by all recommended for an evenig with fun and tasty food.,Mar 2022,Family,date_with_label
5,"Dear Daniels,

It was a pleasure to meet you and we hope that you have enjoyed your holiday. We hope to see you again in the near future!

Team DAY'S",Mar 2022,Couples,date_with_label
5,One of the best mojitos I’ve ever had. The staff is so friendly. Highly recommend to try the cocktails. !,Mar 2022,Friends,date_with_label
5,"Thank you so much for your visit and it was a pleasure to meet you. We hope you enjoyed your stay and hope to see you soon again!

Team DAY'S",Mar 2022,Family,date_with_label
4,"Amazing food, very polite people! If I would come back to Amsterdam, I’m definately comming back to this place!",Mar 2022,Friends,date_with_label
5,"They were very welcoming. 
And the taste of the meat was very good. 
I came with my friends and i really like ambiancy.
We recommand",Mar 2022,Friends,date_with_label
5,"Valerie provided amazing service to us. Watching the steak cook in front of our eyes was so appetizing, and I've never experienced the style of preparation before.",Mar 2022,Business,date_with_label
5,This place was great for our friends and i when we were in Amsterdam for the weekend! The staff was super fun and very welcoming to our admittedly rambunctious group of 14. They had fun with us and gave us great service! Highly recommend and thank you so much!,Mar 2022,Friends,date_with_label
5,Could not have asked for a more lovely experience in Amsterdam. The staff is absolutely wonderful and I could not recommend the enough. Food and drinks were both excellent and made even better by the staff.,Mar 2022,Business,date_with_label
5,Could not have enjoyed our dinner more. Had a lovely time with my friends and enjoyed the great food. The waitress Valerie was great,Mar 2022,Friends,date_with_label
5,"Fantastic meal and fantastic service, lovely food and wine and really friendly staff, would highly recommend if visiting ams",Mar 2022,Couples,date_with_label
5,"Servers were lovely, food was great and atmosphere was really warm and inviting. Would absolutely come again!",Mar 2022,Couples,date_with_label
5,"I came over to Amsterdam with my friends for the weekend and went to this restaurant due to prior research from my friend. 

The reviews were great, and I can see why. The food was sensational and the staff were lovely. 

I’d highly recommend to any steak lovers.",Mar 2022,Friends,date_with_label
5,Staff were so amazing it was my boyfriend’s birthday and they looked after us so well! Would definitely recommend to anyone looking for a great dinner and fun night!,Mar 2022,Couples,date_with_label
5,Really good Steak and Burgers! We really appreciated the stay and enjoyed the food! We will be back again!,Mar 2022,Friends,date_with_label
5,Super meals and good personnal they are very attentive and give good advices when you don’t know the meats.,Feb 2022,Couples,date_with_label
5,"Great food, very nice service and we really enjoyed the atmosphere. The hot stone experience was great and price and quality is very fair!",Feb 2022,Family,date_with_label
5,"Amazing food lina is q good server- it's in the middle of the centre, we loved the steak and the service, we recommend it yo other people!",Feb 2022,Couples,date_with_label
5,"Delicious steak, warm hospitality and very nice ambience of the restaurant. Try the stonegrill steak (USA tenderloin steak and the scallops).",Feb 2022,Solo,date_with_label
5,"Experienced great steaks on the hot stone - rib eye and black angus were very good, grilled on the hot stone to our preference.
The waiter was very professional and kind.
Highly recommended with  reasonable price.",Feb 2022,Couples,date_with_label
5,Damn. Some good food. I loved the gusiness burger. Felt like I achieved a new record and was in a rattionelle movie. But you know. Likely just high cuz im in amsterdam,Feb 2022,Friends,date_with_label
5,Great service and cooking steak on the hot stone was easy and fun.  Price reasonable for all the food we received. Highly recommend for a unique experience in Amsterdam.,Feb 2022,Family,date_with_label
5,"We were visiting Amsterdam during the Covid restrictions where restaurants were made to close by 5.00pm, so we booked Day’s StoneGrill 1870 for 3.30pm on our first day to ensure we had a table & it was close to our hotel, the Kimpton De Witt. The restaurant was quiet, understandably, because of these restrictions, but this did not reflect on the reception & service we received. The staff were attentive and in the 90 minutes we had before the enforced early closure, our group of 4 managed to get through 3 courses including a lovely tomato soup, Caprese salad, moist & tasty burgers, chicken satay & desserts such as cheese cake & dame blanche. The atmosphere was obviously a little quiet but our overall impression was very good & we would look to return when we revisit Amsterdam in the future. 5 star hearty recommendation.",Dec 2021,,date_only
5,"The food is really good and the service is great ! 
I would really recommend this place. 
We celebrated my boyfriends birthday and they made it really nice, thank you very much.  The whole restaurant clapped and sang for him, it was wonderful.",Nov 2021,Couples,date_with_label
5,"One of best steaks in Amsterdam,  must go if steak lover , try the stone steak its experience you should do.

من الذ مطاعم الستيك في امستردام",Nov 2021,Friends,date_with_label
5,"We booked here due to it having such a good rating on trip advisor and boy were we not disappointed 

The food was sensational! Would thoroughly recommend to anyone",Nov 2021,Friends,date_with_label
5,"After a few days of none stop Chips, pizza and  fried goods we were desperate for a balanced meal. 

Day’s did not disappoint. 

Sirloin steak with a stone to cook on the table and it was perfection! 

My only tip, don’t order a sauce because there’s already a trio on the board. 

I wish we’d found you before our last light 😍",Nov 2021,Couples,date_with_label
5,Great food! We have had a very good steak served nu the best chef. The Ribs and Lamb cuttlets were very tasty. Will coke back zoon with the family. Good Day trip!,Nov 2021,Friends,date_with_label
2,"Some friendly staff members but wouldn’t recommend the food. Tough lamb cutlets and awful chips. Food quality poor. I’ve enjoyed other ‘hot stone’ restaurants but not this one. Won’t visit again. 
Visited Loetje’s and had the most fantastic steak - and good chips!",Nov 2021,Friends,date_with_label
5,First time ever having a Stone Grill steak - was a bit worried about how it all worked but we had the most helpful waitress who showed me how to do everything! The food was absolutely amazing and the staff were so friendly and helpful!,Nov 2021,Couples,date_with_label
5,Great experience on the stone and very friendly staff. Delicious ribeye and lamb cutlets with nicely side dishes. Very unique place,Nov 2021,Family,date_with_label
5,We went here by a recommendation by a friend and we didn't regret it. We got the food served on a hot stone and we took a perfectly waffle deluxe. After we went we came 2 days on a row to the restaurant. Where nice and proffessional staff. It's really nice to see the food in front of you. Good luck and we will be back!!,Nov 2021,,date_only
5,best steak in town. they made me have the best dinner ever. the dteak was served on the table with loads of different homemaid sauces. the stone was so hot that my food stayed hot while talking to my friends which made it more special. to be honest I have never tried this before but it was defined a great experience that i would recommend to anyone eho wants to have steak. the atmosphere was very nice and the lights here were so cool. in the back was for a private talk which was very cute to sit in the benches. all by all i would recommnend this place to anyone!!!!🥰🤙🏻,Nov 2021,Friends,date_with_label
5,"Staff were so friendly and let us sit down early. The restaurant is cosy and romantic. The food was quick to come and staff advised on how to cook our steaks which were beautiful. 
Tea or coffee were offered on the house and we had a lovely evening! 10/10!!",Nov 2021,Couples,date_with_label
5,"Warm welcome, quick service and tasty food! Would highly recommend eating here and if you dont book in advance you’ll be lucky to get in.",Nov 2021,Couples,date_with_label
5,"This restaurant was amazing! The steaks were so fresh and a great dining experience! It was boyfriends birthday and they say say happy birthday and we had complementary coffees! So good, I recommend this place! Staff were so friendly and great music!",Nov 2021,Couples,date_with_label
1,"Went to this restaurant recenlty in Amsterdam. Was exicted as it was referred by a local friend of mine.   Once we arrived, we had to stand forever before seated.  They seems unfamilar with the concept of reservations.   The restaurant wasnt clean. There was old food and crumbs all over our table.  The service was incredibly slow.   It is a ""hibachi"" style restaurant where you cook your own food.   The quality of the food was mediocre at best. We had beef -- it was flavorless -- and the sides where also tasteless.  It felt like a gimmicky fast food restaurant -- just slow.  The seats are also uncomfortable.   You are on hard wooden seats -- and with slow service, everyone in our party was complaining.  It was expensive for the poor quality.  There are other steak restaurants in the area -- recommend you try them.  Skip the gimmick and get good service and better food.",Nov 2021,,date_only
5,"We loved the evening we had here, the food was great and a bit of fun to be able to grill your own steak on a hot plate. The staff were all super friendly and the atmosphere was great! Definitely worth a visit!",Nov 2021,Couples,date_with_label
5,The food and service was amazing. We were welcomed quickly and taken to our seats. Food and drinks were delivered in a timely manner and the staffs were all very friendly and accommodating. Will definitely be back,Nov 2021,Couples,date_with_label
4,"Thank you for your visit and we hope to welcome you again in the near future!

Kind regards,
Team DAY'S",Nov 2021,Couples,date_with_label
3,"Dear Voyage27724206890,

First of all thank you for your visit and we are sorry to hear that it wasn't what you are expected. We will take your feedback, because service and quality is our top-priority. 

We hope you can give us another chance and we would like to welcome you again in the near future!

Kind regards,
Team DAY'S",Nov 2021,Family,date_with_label
5,we were for the birthday of my girlfriend there. Really nice people working there. They made the birthday special. Thanks to the  staff of days stone grill.,Oct 2021,Couples,date_with_label
5,The staff were all really friendly and the food was excellent. The hot stone worked so well with the steaks,Oct 2021,Couples,date_with_label
5,Excellent food with great ambience with all the good vibes and culinary services.  I will visit with my family again,Oct 2021,Family,date_with_label
5,"The staff is very social and friendly, especially Valeria! Lovely food and lovely atmosphere, definitely recommend!!",Oct 2021,Friends,date_with_label
5,"I took my foreign colleagues to this restaurant and we all agreed that this was the perfect place to have a dinner. The food was very good and the staff was great. Friendly, dedicated and definetely with the right sense of humor. Thank you for a lovely evening, we will surely come again.",Oct 2021,,date_only
5,"Great food and more so great staff, very pleasant and friendly and accommodating 🙂... If you are steak lover don’t miss the experience",Oct 2021,Business,date_with_label
5,"Fantastic food and staff. Valeria was lovely and very patient when we struggled to find our COVID passes
Highly recommended but book early as they are very very busy.",Oct 2021,Couples,date_with_label
5,"Lovely steak and great service. Steak is cooked on a stone grill at your table and tastes delicious! We had the surf and turf and t bone steak, both massive. Make sure you book because it gets busy",Oct 2021,Couples,date_with_label
5,"We chose to come here because of the great reviews and it did NOT disappoint! Was an amazing experience and the quality of the meat was top notch! Personnel were all friendly and ready ready help. 

An absolute must 💯",Oct 2021,Couples,date_with_label
5,The best burger and ribs we ate in Amsterdam. It’s very close to the city center. Just 10 min of walk. delicious food 😁,Oct 2021,Couples,date_with_label
2,"Poor   quality of  meet  the portners steak was about 70 % of fat and bad meat not worth eating  
Plate looks nice on photo but thats all

No service for extra orders extra fries was to
Much to ask kitchen was closed before 10:00 pm we had a reservation  at 8:30 pm on request restaurant 

Server was nice",Oct 2021,Business,date_with_label
5,We are from Hamburg (DE) and visit this restaurant for a birthday dinner of my boyfriend. It was  wonderful. This restaurant has a great atmosphere and concept. Always my pleasure! We come back.,Oct 2021,Couples,date_with_label
5,"Very nice dinner, with great food, especially the burgers! 10/10 would come again! The service was also  amazing!",Oct 2021,Friends,date_with_label
5,"The food is delicious and the staff is so lovely.
If you’re in Amsterdam you need to visit this restaurant",Oct 2021,Friends,date_with_label
5,I had a Shashlik and it was amazing. The food is given to you on a hot plate and you make your meat cooked to your preference. Incredible time overall and the service was great as well.,Oct 2021,Friends,date_with_label
5,"After 18 months living in a world made less accessible by a worldwide pandemic, my first international journey had made me more aware of what I appreciate in being able to travel again. There are, of course, many things that have changed, but dining at  Day’s Stone Grill made me realize I have a new perspective on  how I evaluate an evening well spent. A friend made the 1st reservation at Days Stone Grill, the food was good, and the evening was well spent. After my friend  left for America the next day, I returned to Days Stone Grill. Returning solo, allowed me to continue filling in the pieces of what intrigued me the first time.

This is a family owned restaurant, which  opened in late 2019 just months before being forced to shut down by the pandemic. The family poured their savings into their restaurant  and have been able to reopen. Somehow knowing the struggles many have had puts a face on sharing a meal at a family restaurant  - (not some corporate behemoth). The pleasure derived from interacting with family members who have been through so much only added to the quality of the foods served. I loved the fresh tomato soup. For my taste the hot stone cooking adapted superbly with the tuna steak, more so than the lamb chops the night before (seems I’m veering more and more away from red meats). I loved the waffle served with vanilla ice cream and hot fudge sauce. My appreciation for the dessert did not go unnoticed as I couldn’t help but capture
More of the remaining chocolate on my plate with my finger. My bad, but it was sooo good!
A",Sep 2021,Solo,date_with_label
5,"The whole eating experience here was absolutely fabulous.  They went the extra step in every way at this family owned and operated restaurant.  We started with the soup, both the tomato and the mushroom were fabulous.  I had the tuna steak on the hot stone, the sauces were great.  Be sure to save room for dessert, cause the waffle and the tiramisu are both fabulous.",Aug 2021,Friends,date_with_label
5,We had the best steak so far. Served on a hot stone with delicious home Made sauces. The girl serving the dood was very  kind. I usually don’t write reviews only even I am very Proud of the service and the dood like this restaurant. Will definitly recommend anyone to go here.,Sep 2021,Couples,date_with_label
5,"Really good Service, Food was very good and fast at the table. Definetly going to come back when in Amsterdam.",Sep 2021,Couples,date_with_label
5,"The food tasted amazing and we had incredible customer service! There was a variety of food to pick from along with drinks, definitely recommend this place for a nice lunch/dinner.",Sep 2021,Friends,date_with_label
5,It was amazing! The food and desserts were excellent! The salmon was cooked perfectly and the sauce that was on the side tasted great with the salmon,Sep 2021,Friends,date_with_label
5,"Great steakhouse, self grill, good quality, generous, affordable, located in the center, a lot of choices, great service",Sep 2021,Friends,date_with_label
5,"Great restaurant! Very nice staff! Amazing food, tried the tomahawk and the rack of lamb! Very happy",Sep 2021,Friends,date_with_label
5,Amazing food and the rack of lamb is amazing. I definitely Recommend it. Lovely dinner. Thank you for it,Aug 2021,Friends,date_with_label
