rating,text,date,trip_type,date_status,gpt_sentiment,predicted_tfidf,predicted_roberta
5,We are thrilled to hear you enjoyed your time with Ms. Frizzle… I mean Esther! We are so thankful to have her on our team she is hands down one of the best guides in the biz!-Evolution Expeditions Team,Darien DCouplesMay 20222 contributions0,,unknown_format,正面,正面,正面
5,Michael was Derian were great. Michael made sure we had a great time and was very knowledgeable about local facts. What a great experience!  Ask for Michael when you book. You will not be disappointed!  I was not held at water gun point to leave this review!  A big thank you from the Illinois “Midwest Vibe” clan!,Nathan KCouplesMay 202236 contributions0,,unknown_format,正面,正面,正面
5,Amazing.   The tour was fantastic.   Our tour guys Aaron and Andy were very attentive and informative.   This is a must.    Be ready to relax and exercise.,celia oFriendsMay 20228 contributions0,,unknown_format,正面,正面,正面
5,"Are you sick of gambling your life savings away? Do you want a day away from your head pounding and making poor life choices with alcohol? Do you seek adventure? Then check out evolution expedition for a once in a life time experience. A short hop from Vegas. Ask for Missy as your guide, she will not fail to disappoint and ensure your trip is memorable.",Ducati SFriendsMay 20221 contribution1,,unknown_format,正面,正面,正面
5,Missy was great!!! It was a fun trip down the river. Easy paddling and a great view. Coordinating the pickup at the casino was easy. The food was good and they had plenty of extra water. Loved the tour and would do it again.,Michael BSoloMay 20222 contributions1,,unknown_format,正面,正面,正面
5,"The emerald cove was great, but Missy was the greatest! She made the whole trip wonderful and memorable!",KyleFriendsMay 20221 contribution1,,unknown_format,正面,正面,正面
5,Jeffrey we are so happy to hear you enjoyed your time with Missy! Next time you are in Vegas come check out our full day tour!-Evolution Expeditions Team,Jeffrey HFriendsMay 20221 contribution0,,unknown_format,正面,正面,正面
5,Thank you for spending your day on the river with us! We love being able to share the beauty of the Black Canyon to our guests! -Evolution Expeditions Team,Leslie BFriendsMay 20221 contribution0,,unknown_format,正面,正面,正面
5,Love the tour. Great time. Missy was great and knowledgeable. It was very hot and Missy provided waters for all members on the tour.,Josh KCouplesMay 20221 contribution0,,unknown_format,正面,正面,正面
5,"We are so thankful to have Missy on our team. She truly is one of a kind, we are thrilled to hear you enjoyed your time with her!-Evolution Expeditions Team",Daniel BFriendsMay 20221 contribution0,,unknown_format,正面,正面,正面
5,Morgan we are so happy to hear you enjoyed your time with the guides. They all work very hard to give our guests the best experience on the river. Come see us again soon!-Evolution Expeditions Team,Morgan dMay 20224 contributions0,,unknown_format,正面,正面,正面
5,Aaron and Andy were awesome! 10/10 very knowledgeable and let us take a lot of time to take pictures and get good instagrams. Aaron let us wear his cowboy hat for the pics.,Julia RFriendsMay 20222 contributions0,,unknown_format,正面,正面,正面
5,"Very nice tour. Water is clean and cool. Interesting history of the area, guides are knowledgeable. Kayaks are nice and easy to figure out and use for first timers",Keith WCouplesMay 20222 contributions0,,unknown_format,正面,正面,正面
5,Our tour guides Missy and Esther are the best at teaching the group about kayaking and safety precautions especially newbies,Miss FBusinessMay 20225 contributions0,,unknown_format,正面,正面,正面
5,My favorite part of the experience was when we went to the cave it was a great experience seeing the green colors.I was very satisfied with the tour guides missy and Esther they are awesome! Loved everything about it all great experience.,Jonathan MCouplesMay 20222 contributions0,,unknown_format,正面,正面,正面
5,"I booked the emerald cave tour wiith then shuttle and lunch. My guides were missy and ester. They were both soooo knowledgeable and the whole tour and educated us about facts on the way to the cave❤️ The lunch was fantastic, a good sandwich and cookie; they also had snacks as well to keep our energy up. 100% worth the money if you looking for a an outdoor adventure with great tour guides. I will be recommended to friends that come to Vegas!! Love you guys 🥰",Merrylin BFamiliesMay 20225 contributions0,,unknown_format,正面,正面,正面
5,How to visit 3 states in 1 day. #KAYAK #LakeMohaveMy sister and I enjoyed this enlightening experience.  I am new at this my sis has had lessons and can swim. The tour Guides were patient and clear. As a newbie I felt safe and secure in their hands. #Kayak,LuluFamiliesMay 20227 contributions0,,unknown_format,正面,正面,正面
5,"Our guide, Jon, was awesome.  Very knowledgeable, observant and capable handling the kayak and watching after our group.  The equipment was good and the tour well thought out.  The cave itself is a bit of a letdown, but as usual, if you pay attention the history and geology below the dam is well worth the trip.  Highly recommend Evolution Expeditions!!",Sightsee614726FriendsMay 20223 contributions0,,unknown_format,正面,正面,正面
5,Stephan thank you for you recommendation. We appreciate you spending your day on the river with us!-Evolution Expeditions Team,StephanyCouplesMay 20221 contribution0,,unknown_format,正面,正面,正面
5,We are thrilled to hear you enjoyed your kayaking adventure with Missy and Esther. On your next adventure check out our full day tour!-Evolution Expeditions Team,Yaikiury HCouplesMay 20222 contributions0,,unknown_format,正面,正面,正面
5,"We had a great time! The view was beautiful and the water was so relaxing. Our guide, Jaylen, was excellent and very knowledgeable. He pointed out things along the route and was able to answer all our questions. We felt very safe and the tour suited all experience levels.",Chelsea VFriendsMay 20223 contributions0,,unknown_format,正面,正面,正面
5,"We are pleased to hear you enjoyed your time on the water with Xander, he's amazing! All of our guides provide  information about our kayaks as well as the Black canyon to ensure even newbie kayakers have an amazing time. Thank you for choosing Evolution Expeditions for your kayaking adventure.-Evolution Expeditions Team",Jason PCouplesMay 20223 contributions0,,unknown_format,正面,正面,正面
5,We loved how quick and efficient the tour was. Timing was perfect and the little bit of freedom we had hiking and on the water to go where we pleased was great👌🏻,Sylvia WatkinsCouplesMay 20221 contribution0,,unknown_format,正面,正面,正面
5,"Missy our guide was wonderful; not only helped my wife and I with a last minute booking,  but she delivered an experience we will never forget",Gino CCouplesMay 20221 contribution0,,unknown_format,正面,正面,正面
5,We had a spectacular experience with Xander. He was knowledgeable and friendly. Would highly recommend taking an excursion with this company and Xander.,Michele PCouplesMay 20222 contributions0,,unknown_format,正面,正面,正面
5,We are thrilled to hear Missy showed you such a good time. Thanks for leaving us a review!-Evolution Expeditions Team,Daniel CFamiliesMay 20222 contributions0,,unknown_format,正面,正面,正面
5,Laura thank you for leaving us a review. We are so happy you enjoyed your time paddling down the mighty Colorado River! On your next adventure check out our full day tour!-Evolution Expeditions Team,Laura PFamiliesApr 20223 contributions0,,unknown_format,正面,正面,正面
5,Michael we are so happy to hear you enjoyed your time with Jon on the water. Our Hoover Dam tour offers multiple stops at hot springs including Arizona Hot Springs for your future kayaking trip. Thank you for choosing Evolution Expeditions for your kayaking adventure.-Evolution Expeditions Team,Michael WCouplesMay 20228 contributions0,,unknown_format,正面,正面,正面
5,Thanks for your recommendation! Our guides love being able to show off the beautiful Black Canyon to all their guests! -Evolution Expeditions Team,Emily SCouplesMay 20222 contributions0,,unknown_format,正面,正面,正面
5,Xander was a great guide for a bunch of kayak newbies from Atlanta. He was really patient with our large group especially since we had a couple of incidents and challenges. Xander was really friendly and made our experience very personable with a native flute performance in the Emerald Cave and on the river as well as sharing fascinating facts about the areas we were exploring. Would definitely recommend this experience and going with Evolution Expedition. Xander  was an amazing guide and the other guides were also very nice and helpful when we interacted with them.,Elizabeth C.FriendsApr 20222 contributions0,,unknown_format,正面,正面,正面
5,A great day on the water with Jaylyn & Skyler. They were great guides. The company had great communication before the trip and it was an easy drive on our own to the meeting spot.,lisaannnb1206Apr 202245 contributions0,,unknown_format,正面,正面,正面
5,"Great family activity, guides were kind enough to provide extra water when we didn’t bring enough. Scenery was beautiful and the 4 mile/3 hours was perfect for our family of 4 (kids 11 and 14). Highly recommend tandem kayaks with traveling with kids! Appreciated the call the day before and morning of trip to confirm plans.",Brooke SFamiliesApr 20222 contributions0,,unknown_format,正面,正面,正面
5,This challenging tour was very well planned and our guides were terrific and knowledgeable. Highly recommend. Climbing the ladder to the hot springs is scary!! Wear nonslip water does. Hot springs is a treat,FriendsApr 20227 contributions,,unknown_format,正面,正面,正面
5,Had a great day on the day  river! Our guides Aaron and Zane were awesome. Their knowledge of the area made the trip very interesting.  They were very patient with rookie paddlers and made the trip a lot of fun. I would recommend this fun filled excursion,"Jfrye, United StatesApr 20224 contributions0",,unknown_format,正面,正面,正面
5,This is great to hear! We love reading about how much fun our guests had. On your next adventure check out our full day tour!-Evolution Expeditions Team,DeanApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Wow! What an amazing experience. Beautiful scenery. Amazing guides. Good friends. A well organized trip. Our guides Xander and Jaylin (sp??) we’re very nice. Very helpful and knowledgeable. So happy this finally happened. I had been planning it for over two years. You won’t be disappointed.,Kim KApr 20227 contributions0,,unknown_format,正面,正面,正面
5,"The staff at Evolution Expeditions was awesome, great attitudes and charisma. The tour to the emerald cave was nice and fun. My only gripe: they decided to wait for customers that were late, this delayed our tour by about 20 minutes, and thus we could not stop on our way back to do a short hike... please NEVER wait for late customers, this is disrespectful to the customers that arrived on time (90% arrived on time), and in our case we ended up having part of the tour cancelled. Cheers!",Alexandre-MiamiApr 202220 contributions0,,unknown_format,負面,負面,負面
5,"A couple of my Monat friends and I decided to have a kayaking adventure while in Vegas. The weather was perfect, the views were stunning, and our guides, Missy & Charli, were absolutely fabulous! Highly recommend.",christy sFriendsApr 20221 contribution0,,unknown_format,正面,正面,正面
5,An amazing visit that was well worth the cost.  The guide was informative and personable the kind of guy I would like to hang out with.  Their equipment was top notch and my some and I enjoyed our day out more than anything we have done in recent memory.,FamiliesApr 20221 contribution,,unknown_format,正面,正面,正面
5,Danielle we are thrilled we were able to share the beauty of the river with you. I will be sure to pass your kind words along to Jalen and Blade!-Evolution Expeditions Team,Danielle KApr 20223 contributions0,,unknown_format,正面,正面,正面
5,"Thank you for leaving us a review. Come back and Jalen, Blade and the rest of the EEK team soon!-Evolution Expeditions Team",Bernadette RCouplesApr 20222 contributions0,,unknown_format,正面,正面,正面
5,Amazing day kayaking the Colorado River! From the time Chanrija picked us up to the time she dropped us off we had a blast. Kayaking the clear green waters with the desert landscape was spectacular. Chanrija and Aaron were knowledgeable and made the whole adventure an amazing experience. Seeing the baby big horn sheep was definitely a highlight! I would highly recommend booking with Evolution Expeditions!!!,Geri HApr 202223 contributions0,,unknown_format,正面,正面,正面
5,Missy thank you for spending your day on the water with Michael and the rest of the team. I will be sure to pass your kind words along to him. -Evolution Expeditions Team,MissyMCouplesApr 20222 contributions0,,unknown_format,正面,中立,正面
5,Perfect break from the resort strip vibe. Xander was very knowledgeable and the flute made the canyon even more majestic. The group was friendly and fun and made it comfortable for a solo paddler. The bald eagle topped it off!,Heidi PSoloApr 20222 contributions0,,unknown_format,正面,正面,正面
5,"We appreciate you leaving us a review! Skyler is a top notch guide, we are thrilled to hear he took good care of you on the water.-Evolution Expeditions Team",CouplesApr 202210 contributions,,unknown_format,正面,正面,正面
5,Thanks for leaving us a review. We appreciate you spending your day on the river with us!-Evolution Expeditions Team,Alecia KCouplesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Thank you for coming on tour with us! The Black Canyon has spectacular views and beautiful emerald waters. Missy is such a wonderful guide with tons of information about the area. We hope to see you on the water with is again!-Evolution Expeditions Team,FamiliesApr 20223 contributions,,unknown_format,正面,正面,正面
5,"Missy was the guide to go with on this trip, super friendly and amazing person. The whole company was amazing! 10/10 recommendation",Jaeger WFamiliesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Thank you for all the kind words! We are so thankful Michael is on our team. Come see Michael and the rest of the EEK team again soon.-Evolution Expeditions Team,Connector208867FamiliesApr 20224 contributions0,,unknown_format,正面,正面,正面
5,Xander was an awesome tour guide. Helped me and made me feel comfortable kayaking for the first time. His flute was also mind blowing. Good time and the highlight of the trip in Vegas!,JeffthebeastApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Awesome Tour Guide with Flute play inside Black Canyon..Highly recommend for anyone wanting to appreciate the beautiful nature of desert landscape ina way you can't see from the road n lookout points,CouplesApr 20221 contribution,,unknown_format,正面,正面,正面
5,We are so happy you enjoyed your time on tour with Michael. The hot springs are definitely a must see while in vegas!-Evolution Expeditions Team,Apr 20228 contributions,,unknown_format,正面,正面,正面
5,We are so happy you enjoyed your time with Michael and happy he was able to show off his rescue skills! I will be sure to pass your kind words along to him.-Evolution Expeditions Team,Apr 20222 contributions,,unknown_format,正面,正面,正面
5,"Im not much of a kayaker but I had a wonderful time. Our guides, Jon and Ash were AMAZING! We had a large crew of folks and they went above and beyond. I would definitely recommend this company and trip!",Bailey SFamiliesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Glad you enjoyed your full day tour with Michael. The hot spring are certainly a great way to relax and let loose!-Evolution Expeditions Team,olivia sFamiliesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,We are so happy you enjoyed your full day tour! From start to finish the Black Canyon truly offers some incredible sights and hikes.-Evolution Expeditions Team,Gabe SFamiliesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Thank you for coming kayaking with us again! We are excited to have you on your next journey! Next time you are here check out our full day tour.-Evolution Expeditions Team,Erica BFriendsApr 20221 contribution0,,unknown_format,正面,負面,正面
4,We are happy to hear you enjoyed your time on the water with us and had the opportunity to see the wild life! We are sorry to hear the cave was not as you were expecting. We like to see it as the cherry on top of the tour through the beautiful black canyon. Our Hoover Dam tour has spectacular sights as well as hot springs you can soak in! We hope to see you on one in the future!-Evolution Expeditions Team,MikerCouplesApr 20224 contributions0,,unknown_format,正面,正面,正面
5,"We are so happy to hear you enjoyed your first kayaking trip with Chanjira and Ashley. They are some of the best guides in the biz, and we are so thankful they are on our team. Come see us again soon!-Evolution Expeditions Team",Vernel BFriendsApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Our tour guide was Xander and he was absolutely wonderful. He was very knowledgeable and showed us so many great spots. He made sure that we travelled at our own pace and he was considerate of us with our inexperience. This was the best thing we did in Vegas and we loved every minutes of it! The terrain is just beautiful and the experience was well worth the trip out to the dam. I’d recommend this to anyone,starload GFriendsApr 20221 contribution0,,unknown_format,正面,正面,正面
5,"Wendy we are so happy you enjoyed your time with Xander. Thanks for leaving us a review, come see us again soon!-Evolution Expeditions Team",Wendy GFamiliesApr 20222 contributions0,,unknown_format,正面,正面,正面
5,The water was beautiful never seen anything like it. It was our first time kayaking and it was super easy to get the hang of no one fell out the whole time. And the best part was probably our guide whom made the trip all around better from telling us little facts to pointing out foxes and eagles and just make it a better experience. Not gonna lie I forgot his name but he was very chill and a great guide.,Dylan NCouplesApr 20222 contributions0,,unknown_format,正面,負面,正面
5,"Thank you for coming out with us for your kayaking adventure to the Emerald cave! Chanjira is so much fun to be on the water with. Sunscreen is definitely an essential to have on the river, however our guides do bring extra in case anyone forgets theirs! We hope to see you on the water again with us soon!-Evolution Expeditions Team",Maxwell RFriendsApr 20225 contributions0,,unknown_format,正面,中立,正面
5,"We decided last minute to hop on this Kayaking excursion and it was the best decision I made in Vegas! Chanjira was an amazing guide. Knowledgeable, down to hear, and fun. Beautiful views. The water was too cold for me but the hiking was easy and we got to see some fun wild life. Lunch included sandwich, chips, cookie and a pickle. There were also snacks and water. Would definitely come back.",Linsey RFriendsApr 20221 contribution0,,unknown_format,正面,正面,正面
5,"Great activity for couples, families or people doing a solo trip! Beautiful views and fun experience",MaddyCouplesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Glad to hear Blade and Xander made your trip memorable. We love being able to share the history an beauty of the Canyon to all of our guests!-Evolution Expeditions Team,Richard TFriendsApr 20222 contributions0,,unknown_format,正面,正面,正面
5,"Aaron was great! We had a blast. Perfect for couples or families alike. The kayaks had rudders which are far superior than ones without. Don’t be tempted by the glass bottom canoes, those are slower and require mor effort to paddle. Also, take the time to climb up the mountains for breathtaking views.",VusterFamiliesApr 20225 contributions0,,unknown_format,正面,正面,正面
5,"We were group of 10 people in family vacation, it was a windy day so it was very challenger for some of us, we had 3 crew member and all of them were grate, very professional guides ,we felt safe all over the way, they give us some tips and explanation , they even pulled some of us when we were tired , the picture we took were amazing, the moment infront of the emerald cave was awesome and definitely worth the affort , I definitely recommend revolution expedition tour. Thank you guys 😊",LilachFamiliesApr 20227 contributions0,,unknown_format,正面,正面,正面
5,"This kayak trip was so amazing! Our guides Chanjira and Skylar were so nice and knowledgeable, they gave us tips and tricks about using the kayaks and had a great answer to everyone of our many questions. My father and I had so much fun. I would recommend this trip to anyone. Definitely wear water shoes, it's easier for getting in and out of the kayak. A couple families were on this tour with us and all the kids had a blast. The emerald cave was so cool too. We just can't say enough about this trip. We will be back one day!",Larry BatovskyFriendsApr 20222 contributions0,,unknown_format,正面,正面,正面
5,It was our first time kayaking and we had a great experience it was so much fun. Missy was a great guide super patient and fun. We will definitely be going back!,Robin GFriendsApr 20220 contributions0,,unknown_format,正面,正面,正面
5,"Sooo fun!  This was a really fun tour.  I went with a group of 5 friends, and 3 of us chose single kayaks, while 2 rode in a tandem kayak.  The instructions were great, & I felt safe the entire way.  They provided water and granola bars, Goldfish snacks, and juice.  It was quite windy (north winds), which made it a bit of a workout on the way to the beautiful Emerald Cave.  The winds made it an easy ride back.  I now want to try their Hot Springs tour next :).","dianeo55, United StatesApr 20220 contributions0",,unknown_format,正面,正面,正面
5,"Charley and Ashley, our guides, were the bomb...very knowledgable and very patient. They guided us down the river and made us all feel very comfortable",bashamariamFriendsApr 20220 contributions0,,unknown_format,正面,正面,正面
5,"I haven't kayaked in a long time, and it was windy that day... so I was a little nervous.  But all throughout I felt that I was in good hands.  The two guides are in the water in their kayaks, and were super helpful when I didn't know what I was doing.",SoloApr 20220 contributions,,unknown_format,正面,中立,正面
5,Ashley and Charlie are amazing guides. We are so happy you enjoyed your paddle today and learned some new information on the beautiful Black Canyon. -Evolution Expeditions Team,Kathleen RFriendsApr 20220 contributions0,,unknown_format,正面,正面,正面
5,"Maria you and your husband were so much fun to have on tour! It was so much fun seeing Waite explore all the caves along side the river during our paddle. Make sure you tell your students about the hot springs and the bacteria we learned about, I'm sure they would love to learn about it! Enjoy the rest of your time in Las Vegas and your trip to the Valley of Fire!-Michael Evolution Expeditions Team",Maria BCouplesApr 20220 contributions0,,unknown_format,正面,正面,正面
5,"We are so happy we made your first kayaking experience enjoyable, hopefully this is the first of many! Chanjira is so much fun to have on tour. Although the paddle is active we are happy you found time to relax and enjoy yourself. We hope to see you on the water again with us!-Evolution Expeditions Team",Derriana JCouplesApr 20220 contributions0,,unknown_format,正面,正面,正面
5,"We had a blast all because of Michael. He was patient and helped us get the grasp of kayak. He did a great job on entertaining us all by the information you provided during the tour. I was a little disappointed that we didn’t have the chance to see the glowing green at emerald cave but we arrived there at 10 am. If you wanna see that, go around noon.",HamedlordCouplesApr 20220 contributions0,,unknown_format,正面,中立,正面
5,We are so happy to hear you enjoyed your first time kayaking with Chanjira! She truly enjoys being able to teach the ways of kayaking to all her guests for their future adventures.-Evolution Expeditions Team,PanchaliFriendsApr 20220 contributions0,,unknown_format,正面,正面,正面
5,Michael was an attentive and knowledgeable guide who ensured we were well taken care of and enjoying our tour. This particular tour is a great way to see the Colorado River and fully appreciate its importance to us and the environment!,Travis CCouplesApr 20220 contributions0,,unknown_format,正面,正面,正面
5,We are so happy to hear Michael made your first time kayaking memorable. Come see us again and show off those new skills!-Evolution Expeditions Team,DaqueashaApr 20225 contributions0,,unknown_format,正面,正面,正面
5,Tour was great! The weather and river were perfect and we got to see and learn a lot of interesting things. Our tour guide Michael was awesome and anticipated all of our needs.,Jeremy DCouplesApr 20227 contributions0,,unknown_format,正面,正面,正面
5,Thank you Evolution Expeditions. My friend & I had a blast and are already looking to book the longer tour with you guys in May or June. See you guys soon.,Apr 20221 contribution,,unknown_format,正面,正面,正面
5,"This trip was fantastic!  I discovered the kayaking trip while researching things to do in Vegas.  I was planning a trip with my son, and as we enjoy kayaking I thought this might be cool.  And it was!   Our guide, Michael, was fun, informative, and seemed to really enjoy what he was doing. He was helpful and outgoing and made sure we were all having a good time and safe.  The communication leading up to the trip was great- the day of our reservation was windy and they reached out the day before to suggest a tandem kayak and I’m so glad they did! The wind was strong and there were a couple of power paddle moments, but it was a beautiful day and we couldn’t have asked for more. It was definitely a bucket list type adventure!",LaurettaFamiliesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,"Ashlee was our guide and did a fantastic job. My wife, 17 year old son, and I enjoyed the experience.",wynnhallFamiliesApr 20222 contributions0,,unknown_format,正面,正面,正面
5,"This is awesome to hear! I will be sure to pass your kind words along to Michael, come see us again soon!-Evolution Expeditions Team",Scott HFamiliesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Glad to hear you had a great experience paddling down the mighty Colorado river. We appreciate all the kind words. -Evolution Expeditions Team,Victoria GCouplesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,"We are thrilled to hear you enjoyed your time with Michael. We truly out lucky to have him on our team, he is an outstanding guide!-Evolution Expeditions Team",Ineta YCouplesApr 20228 contributions0,,unknown_format,正面,正面,正面
5,"Nathan, thanks for spending you day on the river with us! The views never get old!-Evolution Expeditions Team",Nathan MCouplesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Thanks for spending your day on the water with Michael and Missy. They truly do love sharing the beauty of the canyon and river to their guests.-Evolution Expeditions Team,Passenger736751FriendsApr 20221 contribution0,,unknown_format,正面,正面,正面
5,"Thank you for your review and recommendation! We enjoy taking out first-time paddlers, and Skyler is great at getting folks comfortable on the water.",Jen CFriendsApr 20221 contribution0,,unknown_format,正面,正面,正面
5,"Great to hear that you had an awesome time with us in the Black Canyon. Although it's an active paddle, there still is plenty of time to chill and take in the beautiful scenery.-Team Evolution Expeditions",Nique HFamiliesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,"Thank you for your review! Michael is an exceptional and energetic guide. The snacks, juice, and water are complimentary on ALL tours. So our guests get hangry or dehydrated on us, lol.-Team Evolution Expeditions",Nick WFriendsApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Thank you! Our guides go through an extensive training program to ensure that they can answer all of our guests' questions. Quirky info included. Cheers!-Team Evolution Expeditions,SenaesulFamiliesApr 20221 contribution0,,unknown_format,正面,正面,正面
5,Great outdoor experience. Wonderful landscape. And fantastic guides Michael and Skyler. Nobody does it better.,FriendsApr 202244 contributions,,unknown_format,正面,正面,正面
5,Thank you for your recommendation. We get many folks like yourself who have lived in Las Vegas for many years and are just now getting down to the river to explore. It's never too late!-Team Evolution Expeditions,415libbycApr 20229 contributions0,,unknown_format,正面,正面,正面
5,"We had a fantastic time with the guys - Michael and Shay - who clearly love their jobs! We paddled up the Colorado River, took in the sights and experience and had a lovely time along the way.  Dont worry if you are not into water activities or strenuous exercise this is not what this is, the water is very still and calm and the kayaks are easy to move and control, very relaxing and Michael and Shay kept us informed and entertained, loved every second of it, the highlight of my trip to Vegas which must be saying something!","Dominic McAuley, IrelandApr 20226 contributions0",,unknown_format,正面,正面,正面
5,"We we very impressed with both Shay and Michael’s enthusiasm for the trip. It was very infectious.  All members of our party had a fantastic experience and cannot recommend this enough as an essential trip when vacationing in area. Shay’s love of Bolder comes across and was well received. It was great craic, loads of fun and really worthwhile experience. Highly recommended.",Martin MApr 20225 contributions0,,unknown_format,正面,正面,正面
5,Loved the kayaking and the 3 neat stops we made.  Michael was very knowledgeable and help or answered our questions.  He was also very patient and made sure we stayed hydrated and supplied lots of snacks.Wear shoes you can do some hiking in.,CouplesApr 20223 contributions,,unknown_format,正面,正面,正面
5,Michael and Chanjira were excellent guides. I was 1st timer kayaking and they were extremely helpful. My favorite part of the tour was seeing the beautiful views from such a different perspective. Would definitely do this trip again or consider longer more adventurous one if opportunity comes,Joseph MCouplesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,"Chonjira and Michael were awesome guides,very accommodating for our group. I enjoyed my tour with them and would definitely come again!","kim, United StatesMar 20221 contribution0",,unknown_format,正面,正面,正面
5,Amazing day on the water.  The guides are knowledgable and run a smooth operation.  They are trained to know what to do in all circumstances.  They made great calls on excursions and group comfort.   Lunch on a beach is never bad.,Matt RSoloMar 20223 contributions0,,unknown_format,正面,負面,正面
5,I think this was my second kayaking trip in my life and it was really a great great experience. The scenery was spectacular and our guide John was very very nice and knowledgeable. Inside the emerald cave I lost my center of gravity when turning to look at the fault line and the kayak over turned. All was ok but the water was super cold and John kept me calm and was right there to help me get back in. Great great trip and i will highly recommend your tour company to many many people. Thank you so much Anthony Macagnone NYC,"Tonyman42, United StatesMar 20221 contribution0",,unknown_format,正面,正面,正面
5,"My favorite part was experiencing the incredibly scenic views while hanging out with a fun group of people. Our guides Chanjira and Michael, we're very friendly and helped foster a relaxed, fun atmosphere.",Bryan LFriendsMar 20222 contributions0,,unknown_format,正面,正面,正面
5,The river truly is a magical place to get out and relax away from the hustle and bustle of the strip. We appreciate you leaving us a review!-Evolution Expeditions Team,"Karly D, United StatesMar 202213 contributions0",,unknown_format,正面,正面,正面
5,"Karen, thanks for the compliments! Michael and Chanjira truly love sharing the beauty of the Black Canyon with all their guests. We are thrilled they made your trip memorable!-Evolution Expeditions Team","Karenc722, United StatesMar 202223 contributions0",,unknown_format,正面,正面,正面
5,We are so happy to hear you enjoyed your paddle down the mighty Colorado river! Thanks for leaving us a review.-Evolution Expeditions Team,AshtennicoleFamiliesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,"My husband and I had a great time on this trip.  Our guides were Missy and Aaron. Both guides were just the right mix of pro, fun and smarts! The river and the cave and the whole experience was wonderful.  This trip is for anyone who needs a break from the hustle and bustle of The Strip. Pure air, amazing mountains, crystal clear water, exercise and FUN!!",CouplesMar 202217 contributions,,unknown_format,正面,正面,正面
5,Our guide was amazing. I recommend it for a great day out of the city.  Lunch sandwiches fresh from Jason’s deli can.t go wrong with them. I had a vegan veggie sandwich with pesto.  All u need to bring is what you need for sun and water smart protection. They provide the rest.  Simple!,Deborah NFamiliesMar 20222 contributions0,,unknown_format,正面,正面,正面
5,Michael was a brilliant tour guide knowledgeable good fun and patient. Would recommend to anybody who fancies a day out in Vegas doing something different .,"Coogie, United KingdomMar 2022470 contributions1",,unknown_format,正面,正面,正面
5,"Thankful for Blade and Zander. We had a great experience on the water. They were professional, yet laid back for us to enjoy the day.","Kimbra, United StatesMar 20223 contributions1",,unknown_format,正面,負面,正面
5,We appreciate the kind words. We are an incredible team that loves working together and making sure all of our guests have a wonderful experience. Jay and Ashley are incredible guides and we are thrilled to hear you enjoyed your time with them!-Evolution Expeditions Team,CouplesMar 20222 contributions,,unknown_format,正面,正面,正面
5,We agree the river truly is a beautiful place! It is such an excellent way to relax and let loose while still having fun.-Evolution Expeditions Team,Deborah MCouplesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,We had a great time with Michael and Chanjira. The views were beautiful and it was a great experience. Lunch and snacks were provided and very yummy. The tour guides were very knowledgeable.,Theresa GFriendsMar 20221 contribution0,,unknown_format,正面,正面,正面
5,Amazing day with our wonderful guides Michael and Chanjira. It was absolutely beautiful and the lunch was very good,Jessica BFamiliesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,"We had a great time. The area was beautiful. Michael and Chanjira were helpful and patient. Lunch was from Jason’s deli, and snacks were also provided. Their kayaks had rudders, which made it easier for us as first time kayakers. Definitely worth a trip.",Dee WCouplesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,"Company was very organized - called us before the tour to let us know it was windy and suggest we switch to tandem kayaks (we did) and again the morning of the tour to check in. T-shirt, swim trunks, and flip flops were suitable for the weather (60 F and sunny when we set off) although was a little chilly before we warmed up from paddling. You will have to wade in the water to board your kayak. Our tour guide Shay was upbeat and positive and gave us useful tips for kayaking in the windy conditions. We originally wanted a self-guided tour but really glad we went with the tour because Shay knew the best spots, gave little talks about local history and plants, and provided snacks (granola bars, capri suns, water etc) for a great experience!",Chris PMar 20221 contribution0,,unknown_format,正面,正面,正面
5,We are thrilled to hear you enjoyed your tour with Michael. Come see us again next time you are in Vegas!-Evolution Expeditions Team,Cassidy EFamiliesMar 20222 contributions0,,unknown_format,正面,正面,正面
5,Wow this is awesome yo hear! Our guides top priority is safety for EVERYONE on the river. We are so happy to hear Ashley rescued you from a dangerous situation! -Evolution Expeditions Team,Dina KSoloMar 20221 contribution0,,unknown_format,正面,正面,正面
