rating,text,sentiment,predicted_sentiment
4,Impressive for an historical point of view. But to took at less so. Access was relatively easy and the place not too crowded unlike other spots in Rome.,正面,中立
5,"The place is full of history, take a look in the morning, before a sunrise maximum of 5 is, after will be very busy.",中立,中立
4,"Very interesting, but not a lot of information.  It is a marvel of the ancient world, but it does not hold a lot of information about the present Christian world",中立,中立
4,I’ve seen many photos of the structure at night and they usually looked better.  You can also go inside for free; there’s some beautiful sculptures there.,中立,中立
4,"Could provide more detail on signs etc. But it was very interesting to see round the Pantheon. Lots of great architecture inside, with some seating, and Raphael's tomb!Worth a visit but you probably won't stay all too long here",中立,中立
4,"This is a worthwhile visit, with lots to see. My 12 year old son loved it and enjoyed looking at all the art. I felt extremely disappointed that a group of woman tourists rudely ushered him out the way, because they wanted a photo.Fancy doing that to a 12 year old child.",負面,負面
5,"The Pantheon was originally built by Marcus Agrippa in 27BC, but was burnt down a few times until Hadrian re-erected the current structure in 120AD. Hadrian kindly left the original dedication to Agrippa above the entrance. Hadrian was less kind to his architect, Apollodorus of Damascus. After a disagreement over the design, Hadrian had Apollodorus executed! But Apollodorus's design has stood the test of time.  For 1300 years, the Pantheon had the largest dome in the world. Today it still has the largest unsupported dome in the world. It's bigger than the dome in the US Capitol (142 ft compared to 96 ft) and the distance from the floor to the top of the dome is exactly twice its diameter. The sixteen massive Corinthian Columns at the front each weighs 60 tons and came all the way from Egypt. Overall, this temple to all the gods, which survived from ancient times only because it was converted into a Christian church in 609AD, remauns one of the most impressive Ancient Roman structures in modern Rome.",正面,中立
5,"Suggest early morning or late afternoon visit - to avoid busiest times. If you choose to visit on your own without a guide, you may want to read up on the history and significance of the dome, oculus, interior, facade detail, inscription, etc. to make the most of your visit.",中立,中立
4,A very interesting building to visit set amongst the cobbled streets of historic Rome. Shame that visitors seem unable to respect the silence rule as the constant hum of noise distracts from the serenity.,負面,負面
4,The architecture is amazing. There is a lot of beautiful artwork but unfortunately we did not do any type of tour or guide to learn more about the building and artwork. I wish we had done so. There was not charge to enter the building and you can take pictures inside.,正面,中立
4,Awesome but way too busy. Every time I return it’s more full of people. Too big a crowd makes it less holy and less memorable.But the architecture is unrivaled. Even to this day.,負面,負面
4,"It's a beautiful structure that has amazing paintings and sculptures and really shows how seriously the Romans took worshiping their Gods. Along with being a beautiful structure, you can clearly see how some parts of the facility have been modified for church worshipers.On this note, be sure to wear appropriate clothing and no food or drink, because it's considered a religious site. The rules for this aren't posted until the entrance of the building, which makes it impossible to see if you're in the crowd. The rude line attendants don't care and just assume you magically know.It's also a crush of people, so be prepared to wait in line. It's free, which makes it extra crowded.Overall, it's a site worth seeing, just be prepared to put up with a lot of people crowding.",中立,中立
4,The place is well preserved till date. Very popular place to visit but we found it to be very small inside compared to the other sites and attractions.,中立,中立
5,Went just after a downpour free to go in and have alook around mind you don't slip on the wet floor as no glass Inthe roof,中立,中立
4,"First point as a place of worship, cover your shoulders.There is an audio point in the Pantheon however I downloaded an online 30 min audio tour which was free and very good.Lots of interesting points, mausoleums, the construction of the roof and drainage to be considered  - it can be crowded but not as bad as the Vatican.",中立,中立
5,"The audio guide reveals interesting details. The most impressive thing is the architecture of the place, admission is free. The audio guide is actually quite cheap, but nothing special.",中立,中立
5,"On and off for years my wife and I have had a glass or two of wine on the steps of the fountain facing the pantheon. We used to ""rat"" watch  (I know)..  a silly competition between us both.... But this has now had to change.   The city has quite rightly decided to clamp down on drinking on or near the monuments... Especially since some of the visitors have not been respecting the sites. Since June new civil laws ban drinking in public places in Rome after 10pm (not in restaurants) and no food or drink on whatever is considered to be a monument....  they are very hot on this so beware...",中立,中立
5,The Pantheon is a good place to see not on a Sunday. You can’t go in before 12 on a Sunday and it is also very busy that day.Looking around the Pantheon will take around 15 minutes,中立,中立
4,"While the Pantheon is no doubt an amazing piece of historical architecture, it does not come close to the beauty and detail of a number of the Basilica in Rome. The outside of course is rather stunning.",中立,中立
4,The interior was a bit dark. Couldn't take any good pictures. Beautiful carvings and sculptures. Glad I went.,中立,中立
4,A must see in Rome - very crowded but the line moves fast. Need to read the information or get an audioguide to understand what you are seeing. would have liked to see it lit up at night - went back after dinner but it was not lit,中立,中立
4,"No admission ticket is needed. Lots to see and admire. Would take 1-2 hours. No need to tour, tour guide...Entry line could be long. Get there early to avoid long line.",正面,中立
5,"The Pantheon is an ancient Roman temple that was saved from destruction thanks to its repurpose as a church. It has the largest dome in Italy, with the dome of St Peters apparently designed to be deliberately 1m less. It contains the graves of prominent Italians, including that of Raphael, the artist who died in his 30s of syphilis.",中立,中立
4,"The Pantheon is free to enter and explore. You can purchase an audio guide and operators offer tours as well. We didn’t do either,  and just explored the attraction ourselves. It was busy, and we had to queue to enter, but not for long.",中立,中立
4,"We had booked the audio guide right at the beginning of the possible time window - good thing. The room filled quite quickly with tour groups carrying their talking guide. This made it quite loud in the room. The building is worth seeing in its history. The actual admission is free, so if you just want to watch...",中立,中立
5,I didn't know that the Pantheon is a Basilica.  Throughout the week there is a charge of 12 euros to go thru; but on Sunday mornings there is no charge.  A must see as tourists can get very close to the artwork and relics.,中立,中立
4,"In the end we didn't go in, however the architecture was interesting to review from the outside, and the Piazza outside was very picturesqe",正面,中立
4,No need to buy tickets. Free entry and not that crowded. I didn't see any audio tour availability even though they were sold in online ticketing sites.,中立,中立
4,"It's lovely here, but even visiting in the shoulder season we were farmed through like cattle with a thousand other tourists",負面,負面
5,"including large groups of Chinese and Americans in the early Fall seasondid not offer even a entry to this most remarkable building of Ancient Rome...onlyin the late midnight hour was the Piazza in front of the Pantheon's Portico offera poetic, shadowy view of this massive structure suggesting the impressive capacities of the ancient Romans...Prevous visits in winter allow one to standdirectly under the open oculus and quietly observe this coffered dome and the play of light on the magnificent floor of inlaid precious marbles.  Go off season, or plan a late nite wandering from Piazza Navona to the Pantheon.",中立,中立
5,"We just turned up, it’s free to enter and not much of a wait. We chose just to look around on our own, you could buy an audio guide or download an app but we just mooched around taking it all in.Worth a visit but you don’t need to spend a lot of time there.",正面,中立
5,I read this was first a temple then later a church. When your inside look up. The entrance is free but you must be properly dressed. Your arms must be covered.,中立,中立
5,This was probably the shortest visit of all the places and the best time would be to go towards the tail end of the day about an hour or hour and a half before they close.As such there is not a lot to walk or do. The inside is breathtaking in terms of grandeur but unless you are into every historical  detail you would not require more than an hour to see this.It is very crowded and the square outside is a busy spot with tourists and locals alike.,中立,中立
5,"Go in- it is a religious site so you need to dress appropriately. Plan to look around, and sit to absorb the site",中立,中立
5,"The Basilica of Santa Maria & the Martyrs, also known as the Pantheon, was formerly a Roman temple, but is now a church which was dedicated as a memorial to all the Christian Martyrs in the 7th century. You enter up stairs and walk between large granite Corinthian columns, but once inside you find that the building is cylindrical.  It reminded me of a huge dome, and is in fact the worlds largest unreinforced concrete dome, sitting on the ground; it is powered by natural light via a central oculus open to the sky. Very different - as there as no seats, it is obviously just a memorial and not used for services.",中立,中立
4,The Pantheon was not as expected.  It is interesting to see however the large open space in the centre is not what I expected BUT you need to learn about its architecture design to really appreciate this building and its history.,中立,中立
4,Huge structure now used as a church. Will close periodically on a Sunday so they can conduct services. Hard to believe the dome is a concrete structure open to the elements.  Beautiful inside but very crowded.,中立,中立
4,"We shipped by in our last day. Late morning with a pretty short mine so we got in quickly. The dome is stunning as is the altar. It was far from silent though signs asked for quiet in respect it being a church. We sat and enjoyed what we could see and looked up the history on our phones to appreciate the architecture. Raphael's tomb is a pretty quiet affair but much like time in Westminster Abbey etc, just interesting to know he was buried there. We stayed about 20mins then walked over to Piazza Navona to enjoy the fountains and some food though there are quite a few places to eat near the Pantheon also.",中立,中立
4,"Unfortunately, I ran out of time to see the inside of the Pantheon but I saw it from the outside and it was incredible in terms of the architecture. I'm hoping to visit Rome again and see the inside the next time as well. I'm docking 1 star just because I only got to see the outside but I'll definitely give this 5 stars if I go again and see the inside.",中立,中立
5,"Are you serious? 36 of almost 36,000 gave this a terrible. Why? Because they cried an had to wait in line. Wah wah!!!Some cried because they bought a tcket for something that is free. Oooops €6 lost. I can’t afford my rent or mortgage payment now, I cannot put food on the table for my kids, but we most likely paid €40-100 to get into the Colloseum. Double Wah!!!A third group said the military slowed the lines down. On the day I am writing this it’s 9/11 the worst terrorist event to the US. What about the bombings in Paris and London and Tel Aviv. I had to wait because the military was trying to keep tourists safe.Triple Wah!!!For those who brave the lines, to see one of the oldest buildings in the western world. It’s worth it.It’s freeIt’s amazing on the architecture It is an engineering marvel built with no cross bracesBut if you hate waiting, because you’re a tourist visiting another person’s city that cannot handle the demand. Then just do not go. One less person in front of myself waiting to this incredible building",正面,負面
4,An important historical site but inside.  Historically very significant but at most it will take you 20 minutes.  Luckily it's free.,中立,中立
5,"Is in of the oldest buildings in Rome . Completed in the year 125ACWas build by Trajan Inside you can find many famous people buried like The famous painters of all the time Raphael, two kings Vittorio Emmanuele II Umberto I. Etc.Was builded as temple now is a church Saint Merry and the Martyres. The entrance is free be ready to deal with millions of people",中立,中立
4,"You can get in here for free so we didnt buy a tour. We didnt get as much out of the visit since we didnt know too much about it (we had some info from a food tour we did), but it's not a huge place. If you aren't extremely interested in the history walking around and reading the signs was enough for us.",中立,中立
5,A beautiful amazing place. However the persistent mither from the hawkers outside do spoil the enjoyment,負面,負面
4,"Worth seeing for the dome and the tombs of the Italian kings. Realise it was made into a church to keep it intact, but would prefer it with at least a nod o its origins other than just the portico.",中立,中立
5,Absolutely stunning very busy b4 u go in you must remove all hats not sure why very busy be prepared to que,負面,負面
4,history enacted ..  This was busy place but very worth searching out.   A building of some historic and religious significance the touristy nature of the place somewhat detracts.,中立,中立
5,"Once you get your picture outside, head in and view the inside Dome. It is a church so you might get turned away if you are not covered up enough however they didn't seem to be that strict and do let alot of bare legs and shoulders march in. I would suggest you visit here if on your way to or from another larger attraction. It's a fly by visit.",中立,中立
5,"Walked in and the place was bustling.  It was like I was at a market or something.  My wife, daughter and myself then went to kneel and say a few hail marys' or something.  At that point in a couple of languages they told people they were in a church not a public meeting center.  told them to be quiet while we were praying...it calmed down and then picked up again and someone shushed the crowd over the PA systemAs man attraction its is top off the line an do not miss stop.  free easy access and a lot to see.  I took some photos which i will post. the last photo shows  the hole in the ceiling.  There is a whole  routine for up keep because of the hole.",中立,中立
4,"So full of history, paid approx £5 each for audio tour, absolutely terrible if it had cost any more I would have complained, the atmosphere of the place itself though is phenomenal a must see for anyone visiting Rome",中立,負面
5,Dont forget when visiting there is a dress code of covering up and not wearing a vest. Beautiful building,中立,中立
5,"It closes very early in the evening. If you want to see it from inside, don't wait till late in the evening. Lots of activities keep happening outside.",中立,中立
5,"It was amazing to see it but it’s kind of not kid friendly, so we had to see it fast and go outside because of our little daughter 😁",中立,中立
4,The Pantheon is awe inspiring. The guide was not. I couldn't hear him nor could he wait for everyone to catch up before carrying talking.,負面,負面
4,"Visited in August so a lot of people, but got straight inside. It doesn't cost anything if you don't took any guided tour.We didn't take a tour because we just wanted to see the sealing and Oculus.",中立,中立
4,"Another place to come early to avoid the crowds. For women, bring a scarf if you plan to wear sleeveless as there are guards who check.",中立,中立
5,"I had heard so much about Pantheon and it met all my expectations when it comes to the building itself. Personally I find the graves of the former Italian kings too dominating, they could be somewhere else. Raphael, who also has his grave here, which is more moderate, has meant so much more to the country than the kings ever did.",中立,中立
5,"They built concrete palaces when the rest of the world was living in mud huts. In a sense, the world was catching up until 1880 or so...",中立,中立
5,We went but couldn’t go in bc our shoulders weren’t covered. I think I’m the height of tourist season they are more strict. I regret not going in—I hear it’s worth it.,負面,負面
4,"After you grab a sip from the fountain and enjoy the structure, spend a few minutes inside the museum. Lot's to do before you get inundated by the souvenir vendors.",中立,中立
5,Religious history everywhere in here.   Short trip in and out is enough.   could use a tour guides but easily could read the stuff on the wall yourself,中立,中立
5,"The Pantheon was built in 125 AD as a monument to the Roman gods. Once the Catholics established themselves in Rome it became a basilica with a number of memorials to various people, including Queen Margherita and her husband King Umberto and the famous artist Raphael.",中立,中立
4,Didn't get a chance to go inside!  Missed due to lack of time. Saw it from outside last evening. Do plan time for each spot before starting the day !,中立,中立
4,Free to enter.  There maybe a queue but it is brief to get in.  depending on your purpose  expect to spend 5-20 min.  when we went it was late afternoon so the sun cast on the dome ceiling.,中立,中立
5,"Nice square in front of the pantheon, but if you plan to visit the pantheon from inside and a have a tour, I strongly recommend to plan it in advance and the line can be very long.",中立,中立
4,Had no idea that this is still a religious site where mass is said.Also did not know that the tomb of Raphael is here.,中立,中立
4,"We arrived in the evening. There was a line to get in but it moved quickly. Audio tours were not available while we were there. Although there were signs to be silent, there were too many people and it was not respected. It was free to get in, backpacks and photos were allowed. Our guide from the Colosseum stated that this was the Roman’s finest achievement. It just didn’t have the wow factor that the Colosseum and the Vatican had. But I’m still so very glad that I visited this important spot!",中立,負面
4,"Everyone is trying to sell tickets and tours outside. We just walked in so we're pretty sure it's free and you're only really paying for the tour. I can see how the tour would be useful, as without one you don't really get the history. We didn't have a tour but could still admire the beauty and age of the building.",中立,中立
4,I love this place and especially Roman wall and columns. Unfortunately it was turned into a church and a majority of antic features were just removed. There are graves of two Italian kings there. It is free to visit and it may get pretty congested.,負面,負面
5,the Pantheon is great - but (perhaps due to the fact that entry is free) it is necessary to plan ahead as you could be waiting in a queue for a long time,中立,中立
5,"A hot and humid day for our visit. We arrived about midday. We visited this site on our own, without a tour guide/group. There was a transit strike - apparently somewhat common in Italy - but they do announce them ahead of time. We walked from the hotel to the pantheon - about a mile. There is a plaza (piazza) in front with a fountain. It is a religious building so the girls had to put on their shawls to cover their shoulders and I, of course, took my hat off. However, unlike the Sistine chapel we did not have to have something long enough to cover our knees. I saw this building in an architecture class many years ago and had always wanted to see it in person. It was an incredible site. The ability to build such a large, open space in ancient times is very impressive. The opening in the center is an interesting touch that also contributed to reducing structural load. It would be interesting to see it when it is raining. The first king of Italy is entombed there in one of the alcoves. There are other famous dignitaries there as well. The outside of the building may not seem that impressive with its unadorned stone and its squat dome - but remember how long ago it was built and how impressive the space it creates is. The inside has a number of aspects to appreciate ... altars, statues, paintings, columns... marble, stone... candelabras... etc. it would be great to see an actual mass conducted in the building. It was definitely crowded inside but it was not so bad that you couldn’t move or get up close to the different sections. We did not have to wait to get in. There are also a number of wooden pews if you want to sit down and pray, reflect or simply quietly appreciate your surroundings. It is easy to see why this is one of the most popular attractions in Rome.",正面,中立
5,Beautiful stop on the way to or from something... We did this on the was from Trevi fountain and to the Spanish steps. Technically woman should have their shoulders covered but many of the women went in anyway...,中立,中立
4,"Make sure you visit the Pantheon before you visit St. Peter’s basilica otherwise you will feel completely underwhelmed by the Pantheon. They were more strict on the dress code here than at the Vatican. No strappy tops, no hats.",負面,負面
4,The pantheon steeps high in historic significance in that it was one of the few structures built for multiple religion worship. Entry is free. Hence there is always a massive crowd in and around this region. At times its tough to even get in. Best to wait near the entrance for an opportune moment and slip in when the crowd thins. But be prepared to fight off the crowd once inside. The best approach would be to read up on the history of the structure before going so that when you are there you know exactly what you are looking at and won't wonder around in the crowd. It is best to go during the opening at 9 am or closing hours around 5 pm when the crowd thins down,中立,中立
5,We had been to the Pantheon before and went inside. It's beautiful. But this time we only took pictures outside because it was closed to the public for some reason.,中立,中立
4,"It’s a most beautiful expierence, a visit into the Pantheon. Unfortunately it’s overcrowded. My female companions had to put on more covered clothes, despite the 40+ degrees centigrade...nevertheless a visit to Rome without visiting the Pantheon is not recommended.",中立,中立
5,"Seriously bring a shawl to visit the religious sites in Rome despite the July heat.  My daughter was in a lovely sundress, but with her shoulders exposed, she was denied entrance and she didn't want to purchase a shawl from the street vendors on principle.  The rest of the family found this site to be one of our Rome highlights -an architectural wonder!  So amazing that this was built and has lasted through the ages.",中立,負面
4,"We walked to the Pantheon and there was a line for security (no tickets are required). It was Sunday afternoon and very hot. However, the security line moved swiftly. A group in front of me was told to get out of line because of what a woman was wearing. I purposely wore a dress with my shoulders covered because we knew we would be visiting church buildings like the Pantheon.",中立,中立
5,"Must see.. but do note, entrance is free.. and you can buy audio guide. it wasn't clear on the internet, so just to let you know.,",中立,中立
5,"Unforgettable building, one of the most impressive architectural sites ever.  Unfortunatelly most visitors do not  respect request to be silent. Please, be quiet, it's a sacred place!",負面,負面
4,"The Pantheon was everything I expected and more. It has extremely interesting history and is in incredible condition. But the crowds of people kind of ruined the experience. This was once a Roman temple that is now a church. There are signs that tell visitors to keep their voices down, but it sounded like a football stadium in their. It got so bad that an employee had to repeatedly say, “SHHHH SHHHH SHHH” over a massive speaker system. It was hard to appreciate the beauty with how packed it was. It is still impressive inside and out, And is definitely worth a visit. Aesthetically it is one of my favorite buildings in the world. It seems that they could organize visitors better, but I guess it being free is the root cause for the noise and crowds.",負面,負面
4,"We did a quick 30 min visit of the pantheon with no issues. We went first thing in the morning around 930am and had no lines getting in. Audio tours were not being sold so we just walked around. We were able to get in wearing shorts that cut off right above the knee, but I did see someone turned away because they did not have their shoulders covered.",正面,中立
4,The construction is awesome and seems to be almost impossible to assemble in old times. Sometimes the site is so crowded and noisy that you can't barely see the details. It'll be better if they control the entrance of the audience. Worths the visit. The place has no bathroom and no water. However there are several restaurants cafes and ice cream shops on the surroundings.,中立,中立
5,We visited as part of our walking group tour. It was very crowded but we were still able to take our time and see everything we wanted to inside. Our guide warned us that pickpockets often work the interior so we were careful but had no problems.,中立,中立
5,Absolutely to visit even without the guided tour but I preferred the guide to have as much information as possible given my interest. I recommend to bring a shirt with you to avoid problems as it happened to me that I was in a tank top and fortunately had with me a half-sleeved shirt and then they let me in but if you are too low-cut or in any case little covered will not let you in those who manage the controls.,正面,中立
4,"Walking through the Place Saint Genevieve past the shrine of the saint Genevieve and church of Saint-Étienne-du-Mont, we approached The Panthéon, deep in the heart of Paris on top of the Montagne Saint-Genevieve, the historic hill of the Latin Quarter.  The Pantheon was originally built as a church to hold the remains of 5th century Saint Genevieve, it is now a burial place for famous French heroes. Designed by Jacques-Germain Soufflot and Jean-Baptiste Rondelet, it combines the look of the Pantheon's portico with 24 large Corinthian columns and the small commemorative tomb, Tempietto (Italian: 'small temple') by Donato Bramante, in Rome.    Construction started in 1758 and finished during the French Revolution in 1790. Its base design was that of a Greek cross with massive portico of Corinthian columns. The dome features three superimposed shells, similar to the St. Paul’s Cathedral in London. Above the entrance in Latin it says ""To great men, the grateful homeland” Artist Puvis de Chavannes did many of the interior paintings and mosaics. The crypt covers most of the building underground area, and holds the tombs of some of Frances greats men, like Soufflot, its architect, Voltaire, Jean Moulin, Louis Braille, Victor Hugo, and Émile Zola. In 2002 Alexander Dumas remains were interred here.  There is a 220 feet pendulum beneath the central dome, which is a copy of physicist Léon Foucault original iron sphere, that is now on display in the Musée des Arts et Métiers.  TIP: Go early before the crowds and tour groups.",中立,中立
4,"On the outside it is important but inside it is beautiful, the only catch that half the group did not let them pass by the carabineri for going with shorts.",中立,中立
5,I had no idea that the dome had an opening in it and that it is a fully operational church today. The outside are ancient Roman architecture while the inside is Roman Catholic decor,中立,中立
5,Too much people and could not hear what the tour guide says .... the vendors were also approaching for a water .,負面,負面
4,"At some point early in our Rome visit we became overwhelmed.  It became difficult to appreciate what we were seeing.  Perhaps my review would have been more exciting if I had not reached that point of saturation before we visited the Pantheon.Almost all of the major monuments are awe-inspiring when you consider them in their context.  This is another one of those places.We arrived at the Pantheon late morning.  It was already crowded and would be more so by the time we left.  There are markers in the site that explain what you are seeing, but it was so crowded it was difficult to access them so we could read them.  Audio guides are available.",中立,中立
5,Don't go on Saturday because you can't go inside. There is a great Gelato place in the square. It's an easy walk to the Trevi Fountain and Piazza Navarro.,中立,中立
5,"Very nice building. The detailing is wonderful! But just the usuals I guess, it’s very busy as expected, keep your valuables close as you’re likely to be shoulder to shoulder with people as you walk in and out.",中立,中立
4,"Yes, it was St Peter's and Paul's Saints Day when we visited and the queues were huge. It was 38 degrees in the shade and decided to go onto Piazza Navona. However, the Pantheon is still impressive from the outside and well worth visiting if you are in that area of Rome.",中立,中立
4,Very crowdedFree entryIts got a dome Im in overload now of buildings and sightsI need a drink NOW 🍺🍺🍺🍺🍺,負面,負面
4,It’s a must do but you won’t need more than 15 minutes in there. It can get very crowded as it is free entry.,中立,中立
5,"I would have gotten more out of my visit if I had been with a tour group or at least been able to listen to the Rick Steves tour on the iPhone, but my 13 year old son wasn’t a big fan of visiting churches. He did however find the Pantheon more interesting so we went around together talking about what we saw.Since it is a church, there is a dress code. Shorts, if worn, must come to the knees. No tank tops or sleeveless tops. There isn’t always consistency in its enforcement. But you don’t want to be called out on inappropriate dress. My daughter and I kept scarves to cover up with as needed. My 16 year old was a bit resistive until she was given an “ugly” covering at another site and after that always used her scarf.",中立,中立
5,This Use To Be A Pagan Temple But Is Now A Catholic Church Basilica. It Is Open Daily And Is Free To Get In. When Mass Is Taking Place On Saturday Late Afternoon And On Sunday Morning Only Those Attending Mass Are Allowed To Get Inside. Everyone Else Has To Wait Outside For Mass To End And Then Are Allowed Back In. Silence Is The Order Of The Day But Know It Is Very Noisy. Request For Silence Is Made Frequently But People Tend To Ignore The Request. It Is Very Large Area And The Alter And Pews Do Not Take Up A Lot Of The Space.,中立,中立
4,"For me personally this is not somewhere I took a tour.  I did a quick walk around the outside, then enjoyed a drink and pasta for prime people watching.",中立,中立
5,A small version but possibly better than the Sistine chapel hard to find down a little alley but worth a look,正面,中立
4,It’s free to enter and they ask you to be respectful. No hats which is understandable  and I was carrying a closed water bottle which they didn’t seem to like. The building is very beautiful though go early in the day to get the best out of it.,中立,中立
5,You're lucky if you visit the place in a quiter time of the day. Otherwise it may be a little bit tiring,中立,中立
5,"Beautiful surrounding, however, as everywhere in Rome it is a very crowded place with lots of tourists.",中立,中立
5,"one of the first known environmental connected design in architecture, Pantheon is an open access place to visit and also a church. many buildings copied in history time(s) its interior design shape, with different integration as volumes, and scales of interpretation.#agrippa#apollodorus of damascus",中立,中立
5,Fantastic architecture but due to the queue being huge & 37 degrees heat we were not standing in it!,負面,負面
5,Tourism in Rome has increased over the years and at the end of June it is too busy everywhere including the Pantheon.  It is often too hot to see the sights as well.  Going in November next time,負面,負面
5,"Did this one on our own, don't really need a tour or a guide unless you want to get the history and stories behind the building itslef , which you to be a pagan temple before christianity took over.",中立,中立
4,Stopped here on Christmas eve to see Raphael's tomb. While the building is impressive and the interior quite interesting (still functions as a church) the people outside were harassing the tourists for money.,負面,負面
5,"It was a record heat wave in Rome when we visited the Pantheon and the line to get in (free entrance) was long. There was a church service in progress, so it was closed until around 1100 hrs. Once the mass was over, the Pantheon was opened up and they kept the line moving...once inside, take some time to look around. Highly recommend purchasing the audio guide as most of the signs provide limited information.",中立,中立
5,"The history of this place makes it a must visit. The only issue are the crowds, queues and pick pockets.",中立,中立
4,"Our walking tour group stopped in here today.  Huge crowd there.  We waited in a very long, but moving line to see inside.  The police did a great job in keeping people from lingering ner the exit.",中立,中立
4,"The Pantheon is grand in its architecture, but also provides a window into a time past when Rome had no moral compass.",中立,中立
5,It looks very fantastic from outside. MAKE SURE YOU LADIES WEAR CLOTHES THAT COVER YOUR KNEES! I was not let inside because I was in shorts... :(,負面,負面
5,"While the crowds were boisterous in the Sistine Chapel, they were not here.  It was quiet enough to contemplate the history and religious significance of the Pantheon.",正面,中立
5,"Queue can be long, so we went back as they opened it back up after it closed for a couple for hours for Sunday service. Ended up walking straight in.",中立,中立
5,"The Pantheon is free, if there are free places in Rome ... but you have to arrive early if you want to enjoy it and take the best photos, then it is impossible .... open at 8.30am and close at 7.30 ...  I visited it 2 times at different times and it was best to visit it earlier.",中立,中立
5,Went around 10pm cooler but only outside pantheon truly huge grand roman building still like built decades ago,中立,中立
4,There were long lines to get in. If you don't want to wait spend some time walking around outside. There is  beautiful fountain across from it.,中立,中立
4,"If you like history, this is a great place to go. It's a huge place so be sure you are well rested. not good to go without being in a tour as tits a huge place.",中立,中立
5,"Very busy place, too many people wandering not really taking in the occulas.  I have been in here five times before and this wasn’t the greatest visit",負面,負面
5,I went twice to the Pantheon. It can be crowded depending on when you go. But it is also an easy visit. Make sure you stop and read some of the information inside at various sites. Or get a self-guided tour.,中立,中立
5,"This is such a wonderful building- so unique with no windows apart from the roof circle.  Great that it is free and spacious but attempts to keep people quiet and respectful of the sanctity of the basilica never work, which is a shame",正面,負面
5,"To save yourself some hassle, come in the early morning or closer to closing time. There are lines to get in mid-day at some point but in the early morning and end of day, you can freely walk in. Also, if you happen to be in the city during a rain storm, come here during a rain storm to experience the rain falling through the center gap and then make off to one of the many bars and cafes in the area to bide your time until it clears up.",中立,中立
4,"Neat stop, it was a little overwhelmed by tourists, should have had a tour guide rather than just walk in.",中立,負面
4,"The Pantheon was quite busy inside however, the queue to get in moves really quick. In my opinion I don't think you need to pay for a tour guide to show you around the place. We walked around for about 20 mins, took some pics and walked to Trevi Fountain.",中立,中立
5,"I have never saw the massive structure like pantheon infront of my eyes before. I 'd only see on the World map and travel book. In this year, i see it infront of my eyes. I have only one day.After that, i need to go back to my country. My holiday vacation only took 2 days only",正面,負面
4,Interesting place to visit.  There's a great gelato place just steps from here.  We did have some problems with people following our teens and approaching us so just be vigilant.,中立,中立
4,"Rome in May is full of people,  I enjoyed the city much more in January.  Watch out for pickpockets and pigeons.",負面,中立
4,"I have seen pictures of the Pantheon, even climbed around in it during Assassin's Creed, but those are nothing like the real thing. It really is a sight to behold.That said, aside from the massive size and of course the dome, there is very little to it.",中立,中立
4,"A quick visit, entrance is for free, no queue. Could be done with Trevi Fountain which is at a walking distance",中立,中立
5,We came here 2 years ago and didn't realise it was free to enter then. Didn't have to queue and there was enough room inside to move around and take photos.,中立,中立
5,Fellow tourists - there are too many of us!  The Pantheon along with the Vatican and Sistine Chapel were horrendously crowded and people take no notice of the requests for silence and no photography.  If you care about reverence in these places you will be disappointed. Try hard to concentrate on what you really want to see.,負面,負面
5,"Choose early in the morning for visiting, take a map, light shoes, take water and be patient!many people!",中立,中立
5,If you want to see Pantheon and not crowd of tourists - you should come here at early morning (i guess from 9 am),中立,中立
4,"We arrived very late, an hour before it close, not that crowded, sitting inside for a while, not too bad.",中立,中立
4,"The issue with the hole in the middle came to fore when the rain came when we visited. Even though it's pouring, you can barely hear the raon drops from the corners of the place. The crowd can be overwhelming but don't let it deter you from taking in the sight.",中立,中立
4,Free tour. Downside: it has been turned into a Basilica so it lacks some of the Roman era charm. Instead of statues of roman gods you have tombs of famous people that leaved much later.,中立,負面
4,Astonishing architecture. Demonstrates all the might of Roman Empire. But interior is so-so. Let's say not for the art lovers.,中立,中立
4,Iconic facade. Less impressive inside than other monuments in Rome. No fee or security so minimal wait times.,中立,中立
5,Do your research before you go so you know what you are looking at. Eg: God’s eye.  Get there early as line can be big although once it starts moving you move pretty quickly.,中立,中立
4,"Ok, if this was any other city in the world (outside Greece), I would have rated this higher. The reality is that Rome has so many places to see that the Pantheon was just a bit over rated in my book. However, I was happy to have seen it!",中立,中立
5,"We had a brief visit and meant to come back at a less busy time - although we walked around the outside, we didn't make it back inside. I learned later that it's possible to stay for evening Mass, which is now on our list for a future visit.",中立,中立
5,"Had lunch in the area before singing in the church. Visited Pantheon inside, alot of people but not impossible.",中立,中立
4,This church is so different to others do to its form. Loved it. My only complaint:I would like to know more about the different art and sculptures - there was not a lot to go by once you were inside.,正面,中立
5,2 years ago I had the opportunity to visit during daylight hours. Although amazing it is nothing like the view in the dark with lights.,正面,中立
4,"Very beautiful bulding, but too many tourists around to be able to really enjoy it. Beware of pickpockets in the area.",負面,負面
4,"Extremely crowded. Pouring rain, so very slippery floor, everyone was carrying an umbrella. Children's choir was performing and it was very beautiful and added to the experience!",中立,中立
5,"Beautiful, stunning architecture. What spoils a lot of Rome’s beautiful buildings is that touts selling tat are permitted to park their carts directly in front of the steps leading to these buildings. It spoils the photo opportunities and I feel detracts from the meaning of some of these historical buildings.",負面,負面
